Department for Transport statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Road lengths statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Table RDL0102a,,,,,,,,,,,,,,,,,,,,,,,,,,
"Total road length (miles) by road type and local authority in Great Britain, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Miles,
,,,,Motorways,,,,'A' roads ,,,,,,Minor roads,,,,,,,,All roads,,,,
"ONS Area 
Code",Region,Local authority,,"Trunk 
motorways","Principal
motorways","All
motorways",,"Trunk 
rural 'A'",Trunk urban 'A',Principal rural 'A',"Principal
urban 'A'","All 'A' 
roads",,Rural 'B' ,Urban 'B',Rural 'C' ,Urban 'C' ,Rural 'U' ,Urban 'U' ,"All minor 
roads",,"Major:
Trunk roads","Major: 
Prinicipal roads","Minor
roads","Total road 
length",
E09000026,London,Redbridge,,2.5,0.0,2.5,,0.0,0.0,1.2,34.2,35.4,,0.6,4.2,4.8,9.4,1.3,275.3,295.6,,2.5,35.4,295.6,333.5
E09000027,London,Richmond upon Thames,,0.0,0.0,0.0,,0.0,0.0,0.0,38.5,38.5,,0.1,14.7,0.0,11.6,0.0,192.7,219.1,,0.0,38.5,219.1,257.6
E09000029,London,Sutton,,0.0,0.0,0.0,,0.0,0.0,0.0,18.3,18.3,,1.4,16.3,0.0,9.9,4.0,217.0,248.6,,0.0,18.3,248.6,266.9
E09000031,London,Waltham Forest,,0.0,0.0,0.0,,0.0,0.0,0.5,29.3,29.8,,3.8,8.7,2.5,11.2,0.0,209.2,235.4,,0.0,29.8,235.4,265.2
E06000036,South East,Bracknell Forest UA,,0.6,0.0,0.6,,0.0,0.0,16.4,13.9,30.3,,18.4,8.1,11.4,16.2,31.5,168.0,253.7,,0.6,30.3,253.7,284.5
E06000043,South East,Brighton and Hove UA,,0.0,0.0,0.0,,8.8,0.0,3.9,24.4,37.1,,1.7,12.6,10.1,18.5,6.6,300.6,350.0,,8.8,28.3,350.0,387.1
E06000046,South East,Isle of Wight UA,,0.0,0.0,0.0,,0.0,0.0,61.8,13.7,75.4,,45.5,12.1,95.9,18.9,169.6,129.5,471.5,,0.0,75.4,471.5,546.9
E06000035,South East,Medway UA,,4.9,0.0,4.9,,0.0,0.0,15.8,27.2,43.0,,11.1,8.8,31.4,21.3,83.1,322.3,478.1,,4.9,43.0,478.1,526.0
E06000042,South East,Milton Keynes UA,,10.4,0.0,10.4,,6.4,5.2,28.4,16.7,56.7,,11.7,8.3,48.2,86.8,101.7,434.3,690.9,,22.1,45.1,690.9,758.1
E06000044,South East,Portsmouth UA,,4.4,1.5,5.9,,2.5,0.0,0.0,27.5,30.0,,2.7,5.8,0.0,13.0,8.0,215.9,245.4,,6.9,29.0,245.4,281.4
E06000038,South East,Reading UA,,0.7,0.0,0.7,,0.0,0.0,0.2,21.9,22.1,,0.8,5.6,0.0,36.7,8.5,170.7,222.3,,0.7,22.1,222.3,245.1
E06000039,South East,Slough UA,,5.8,0.0,5.8,,0.0,0.0,2.9,10.6,13.5,,0.6,2.9,0.0,1.6,9.1,161.9,176.0,,5.8,13.5,176.0,195.3
E06000045,South East,Southampton UA,,1.6,0.0,1.6,,0.1,0.0,0.3,33.7,34.1,,0.1,2.0,0.0,34.1,2.4,284.8,323.3,,1.6,34.1,323.3,359.0
E06000037,South East,West Berkshire UA,,27.7,0.0,27.7,,14.2,0.0,51.2,13.2,78.5,,41.5,5.0,239.4,23.1,312.4,152.6,774.0,,41.8,64.4,774.0,880.2
E06000040,South East,Windsor and Maidenhead UA,,12.6,0.0,12.6,,4.2,0.0,25.1,20.0,49.3,,23.9,18.8,48.0,16.0,54.6,207.0,368.4,,16.8,45.1,368.4,430.3
E06000041,South East,Wokingham UA,,7.9,5.1,13.0,,0.0,0.0,31.3,14.9,46.2,,22.5,13.9,37.8,15.3,90.3,222.4,402.3,,7.9,51.3,402.3,461.4
E10000002,South East,Buckinghamshire ,,37.8,0.0,37.8,,4.1,0.0,170.0,51.6,225.7,,73.1,16.0,499.5,73.6,602.0,491.6,"1,755.7",,41.9,221.6,"1,755.7","2,019.2"
E10000011,South East,East Sussex ,,0.0,0.0,0.0,,56.1,4.5,160.6,52.4,273.7,,144.0,29.6,421.6,71.8,581.8,596.8,"1,845.6",,60.6,213.0,"1,845.6","2,119.2"
E10000014,South East,Hampshire ,,79.1,0.0,79.1,,84.4,2.1,316.8,98.5,501.8,,270.5,86.0,966.1,296.6,"1,635.0","1,682.4","4,936.7",,165.5,415.3,"4,936.7","5,517.5"
E10000016,South East,Kent ,,100.5,0.0,100.5,,100.5,4.0,351.6,148.6,604.7,,201.1,78.2,978.1,187.2,"2,074.2","1,422.2","4,940.9",,205.0,500.2,"4,940.9","5,646.1"
E10000025,South East,Oxfordshire,,35.2,0.0,35.2,,29.0,0.9,318.6,49.5,398.0,,257.4,32.5,659.0,50.4,895.5,572.7,"2,467.5",,65.1,368.1,"2,467.5","2,900.6"
E10000030,South East,Surrey,,63.3,0.0,63.3,,32.4,4.7,182.8,163.7,383.6,,131.3,105.6,254.1,133.8,796.3,"1,569.3","2,990.4",,100.4,346.5,"2,990.4","3,437.3"
E10000032,South East,West Sussex,,7.9,0.0,7.9,,46.7,6.4,220.2,74.8,348.1,,158.1,45.4,478.3,146.8,587.2,820.5,"2,236.3",,61.0,295.0,"2,236.3","2,592.3"
E06000022,South West,Bath and North East Somerset UA,,0.0,0.0,0.0,,9.1,1.1,51.0,21.8,82.9,,23.1,7.0,166.2,28.8,155.5,194.6,575.2,,10.1,72.8,575.2,658.1
E06000028,South West,Bournemouth UA,,0.0,0.0,0.0,,0.0,0.0,1.4,22.7,24.0,,0.3,7.2,0.1,19.8,5.1,259.4,291.9,,0.0,24.0,291.9,315.9
E06000023,South West,"Bristol, City of UA",,8.6,0.0,8.6,,0.0,0.3,0.9,55.6,56.8,,2.2,32.4,3.2,42.6,14.5,550.1,644.9,,8.9,56.5,644.9,710.3
E06000052,South West,Cornwall UA ,,0.0,0.0,0.0,,94.4,1.6,309.2,27.8,433.0,,350.4,10.9,"1,554.5",89.0,"1,898.4",236.2,"4,139.3",,96.0,337.0,"4,139.3","4,572.3"
E06000053,South West,Isles of Scilly UA,,0.0,0.0,0.0,,0.0,0.0,4.8,0.0,4.8,,0.0,0.0,0.0,0.0,18.0,0.0,18.0,,0.0,4.8,18.0,22.8
E06000024,South West,North Somerset UA,,18.1,0.0,18.1,,0.0,0.0,48.8,9.1,57.9,,35.9,15.3,121.7,32.6,179.6,253.4,638.5,,18.1,57.9,638.5,714.5
E06000026,South West,Plymouth UA,,0.0,0.0,0.0,,2.1,5.8,0.6,17.7,26.1,,3.2,19.1,7.6,44.8,12.7,389.0,476.5,,7.8,18.3,476.5,502.6
E06000029,South West,Poole UA,,0.0,0.0,0.0,,2.1,0.0,2.3,22.3,26.7,,1.9,17.5,18.6,18.1,0.0,244.5,300.7,,2.1,24.6,300.7,327.3
E06000025,South West,South Gloucestershire UA,,46.1,0.0,46.1,,5.0,0.0,40.3,31.0,76.3,,57.1,16.9,138.4,35.9,207.2,366.0,821.5,,51.1,71.3,821.5,943.9
E06000030,South West,Swindon UA,,9.5,0.0,9.5,,9.3,0.0,18.1,12.9,40.3,,25.2,23.0,24.1,25.7,112.7,293.1,503.7,,18.8,31.0,503.7,553.5
E06000027,South West,Torbay UA,,0.0,0.0,0.0,,0.0,0.0,9.9,18.2,28.1,,0.9,4.4,4.5,26.4,32.3,227.5,296.0,,0.0,28.1,296.0,324.0
E06000054,South West,Wiltshire UA ,,21.7,0.0,21.7,,72.9,4.6,302.0,38.8,418.2,,182.1,16.0,966.4,73.9,927.2,339.6,"2,505.2",,99.2,340.8,"2,505.2","2,945.2"
E10000008,South West,Devon ,,23.9,0.0,23.9,,111.8,0.0,562.0,31.1,704.9,,384.8,23.9,"2,709.1",94.1,"3,668.6",480.3,"7,360.8",,135.8,593.1,"7,360.8","8,089.6"
E10000009,South West,Dorset ,,0.0,0.0,0.0,,55.0,1.8,202.1,19.9,278.8,,208.4,36.5,668.5,30.5,987.5,478.8,"2,410.3",,56.8,222.0,"2,410.3","2,689.1"
E10000013,South West,Gloucestershire ,,42.4,0.0,42.4,,35.9,1.9,276.6,59.4,373.7,,215.0,33.0,867.3,108.7,"1,110.4",693.6,"3,028.1",,80.1,336.0,"3,028.1","3,444.1"
E10000027,South West,Somerset,,32.6,0.0,32.6,,43.2,0.0,362.1,36.5,441.9,,267.3,16.7,"1,307.3",64.9,"1,692.4",369.2,"3,717.7",,75.9,398.6,"3,717.7","4,192.2"
W06000001,Wales,Isle of Anglesey,,0.0,0.0,0.0,,20.6,0.1,83.9,3.5,108.2,,76.0,1.6,221.0,3.3,310.7,34.2,646.7,,20.8,87.4,646.7,754.9
W06000002,Wales,Gwynedd,,0.0,0.0,0.0,,129.0,0.3,182.6,4.8,316.7,,124.7,0.1,528.0,6.1,558.1,26.6,"1,243.6",,129.3,187.4,"1,243.6","1,560.3"
W06000003,Wales,Conwy,,0.0,0.0,0.0,,75.5,0.0,54.5,14.7,144.7,,100.4,6.5,283.6,24.4,336.8,130.0,881.6,,75.5,69.2,881.6,"1,026.3"
W06000004,Wales,Denbighshire,,0.0,0.0,0.0,,45.6,0.0,72.5,10.4,128.5,,83.1,4.5,310.0,14.1,275.2,83.2,770.1,,45.6,82.9,770.1,898.6
W06000005,Wales,Flintshire,,0.0,0.0,0.0,,27.3,3.7,66.5,23.7,121.2,,29.3,17.8,145.0,18.3,253.5,210.7,674.6,,31.0,90.2,674.6,795.7
W06000006,Wales,Wrexham,,0.0,0.0,0.0,,17.1,1.6,47.3,13.7,79.7,,74.2,17.6,197.0,35.4,205.7,141.5,671.5,,18.7,61.0,671.5,751.2
W06000023,Wales,Powys,,0.0,0.0,0.0,,258.2,1.7,150.2,0.4,410.4,,370.5,2.2,"1,296.4",6.3,"1,249.3",17.7,"2,942.4",,259.9,150.6,"2,942.4","3,352.9"
W06000008,Wales,Ceredigion,,0.0,0.0,0.0,,66.9,4.4,98.5,0.8,170.6,,201.4,1.1,517.1,5.2,503.6,20.6,"1,249.0",,71.3,99.3,"1,249.0","1,419.6"
W06000009,Wales,Pembrokeshire,,0.0,0.0,0.0,,70.1,4.0,92.8,1.2,168.2,,142.4,4.4,595.5,13.0,657.8,48.3,"1,461.5",,74.1,94.1,"1,461.5","1,629.7"
W06000010,Wales,Carmarthenshire,,3.2,0.0,3.2,,88.0,3.5,140.0,12.1,243.6,,182.1,19.6,746.7,35.6,839.0,145.6,"1,968.7",,94.7,152.1,"1,968.7","2,215.5"
W06000011,Wales,Swansea,,9.6,0.0,9.6,,0.0,0.0,31.6,29.4,61.0,,28.8,30.0,68.7,10.7,138.8,386.1,663.1,,9.6,61.0,663.1,733.7
W06000012,Wales,Neath Port Talbot,,14.4,0.0,14.4,,14.6,1.1,52.8,16.5,85.0,,25.8,16.0,24.7,7.4,151.1,215.6,440.6,,30.1,69.3,440.6,540.0
W06000013,Wales,Bridgend,,11.0,0.0,11.0,,0.0,0.0,41.8,19.0,60.8,,10.7,7.5,42.8,24.4,153.8,176.8,415.9,,11.0,60.8,415.9,487.8
W06000014,Wales,The Vale of Glamorgan,,2.3,0.0,2.3,,0.0,0.0,32.7,11.4,44.1,,30.3,7.5,170.1,23.4,122.8,171.1,525.2,,2.3,44.1,525.2,571.6
W06000015,Wales,Cardiff,,10.6,0.0,10.6,,1.5,0.0,17.0,39.1,57.5,,4.6,12.6,33.6,36.0,30.2,483.6,600.5,,12.1,56.0,600.5,668.6
W06000016,Wales,Rhondda Cynon Taf,,6.1,0.0,6.1,,14.8,3.0,53.2,39.1,110.1,,15.8,29.1,55.2,21.9,150.9,358.8,631.6,,23.9,92.3,631.6,747.8
W06000024,Wales,Merthyr Tydfil,,0.0,0.0,0.0,,22.2,0.0,6.9,7.3,36.4,,4.5,3.0,8.7,12.9,48.2,101.0,178.3,,22.2,14.2,178.3,214.6
W06000018,Wales,Caerphilly,,0.0,0.0,0.0,,2.4,0.0,44.6,12.6,59.5,,17.2,23.2,67.7,27.2,175.5,265.0,575.8,,2.4,57.2,575.8,635.3
W06000019,Wales,Blaenau Gwent,,0.0,0.0,0.0,,5.0,2.0,16.5,9.3,32.9,,3.6,8.9,20.9,8.9,22.6,157.8,222.8,,7.0,25.8,222.8,255.6
W06000020,Wales,Torfaen,,0.0,0.0,0.0,,7.1,1.1,6.8,6.8,21.7,,8.2,3.4,20.9,31.7,50.0,158.7,272.8,,8.2,13.5,272.8,294.5
W06000021,Wales,Monmouthshire,,14.1,0.0,14.1,,54.9,3.4,34.5,0.9,93.6,,86.7,5.4,274.2,10.7,451.2,75.3,903.5,,72.3,35.4,903.5,"1,011.2"
W06000022,Wales,Newport,,16.6,0.0,16.6,,10.4,0.0,6.6,14.2,31.1,,13.1,14.9,72.2,16.3,67.3,223.9,407.7,,27.0,20.8,407.7,455.4
S12000033,Scotland,Aberdeen City,,0.0,0.0,0.0,,8.8,9.3,8.8,27.7,54.6,,9.6,12.4,39.9,17.6,81.9,395.5,556.8,,18.1,36.5,556.8,611.4
S12000034,Scotland,Aberdeenshire,,0.0,0.0,0.0,,110.1,1.1,431.9,6.3,549.5,,486.8,4.8,949.5,4.9,"1,795.0",92.3,"3,333.3",,111.2,438.3,"3,333.3","3,882.8"
S12000041,Scotland,Angus,,0.4,0.0,0.4,,29.1,0.0,105.1,16.2,150.4,,141.6,5.4,293.2,10.3,463.6,140.3,"1,054.4",,29.5,121.3,"1,054.4","1,205.2"
S12000035,Scotland,Argyll & Bute,,0.0,0.0,0.0,,155.5,0.0,334.7,5.0,495.2,,379.7,0.0,265.8,4.1,548.9,41.8,"1,240.1",,155.5,339.7,"1,240.1","1,735.3"
S12000005,Scotland,Clackmannanshire,,0.0,0.0,0.0,,0.0,0.0,27.8,4.8,32.6,,16.1,4.8,15.4,2.1,66.2,56.0,160.6,,0.0,32.6,160.6,193.1
S12000006,Scotland,Dumfries and Galloway,,37.5,0.0,37.5,,174.1,2.2,300.3,11.0,487.7,,450.6,3.3,720.9,9.6,"1,171.8",87.3,"2,443.5",,213.9,311.3,"2,443.5","2,968.7"
S12000042,Scotland,Dundee City,,0.0,0.0,0.0,,0.3,9.4,1.4,17.7,28.8,,1.3,7.3,0.0,59.6,21.9,248.7,338.8,,9.8,19.1,338.8,367.6
S12000008,Scotland,East Ayrshire,,6.1,0.0,6.1,,29.2,0.0,82.1,4.7,116.1,,110.7,9.3,127.8,3.2,361.3,91.0,703.3,,35.3,86.9,703.3,825.5
S12000009,Scotland,East Dunbartonshire,,0.0,0.0,0.0,,0.0,0.0,19.3,13.0,32.4,,19.0,8.6,12.4,8.6,59.3,188.0,295.8,,0.0,32.4,295.8,328.2
S12000010,Scotland,East Lothian,,0.0,0.0,0.0,,39.6,0.0,58.5,4.7,102.8,,101.2,1.9,137.2,1.3,303.6,33.2,578.4,,39.6,63.3,578.4,681.3
S12000011,Scotland,East Renfrewshire,,7.4,0.0,7.4,,0.0,0.0,14.2,9.9,24.1,,17.0,4.7,30.1,21.4,66.9,145.2,285.3,,7.4,24.1,285.3,316.8
S12000036,Scotland,"Edinburgh, City of",,10.2,0.0,10.2,,10.2,0.0,20.3,59.2,89.6,,11.9,20.6,36.7,37.5,71.3,661.0,838.9,,20.4,79.4,838.9,938.7
S12000013,Scotland,Eilean Siar,,0.0,0.0,0.0,,0.0,0.0,207.1,0.0,207.1,,99.9,0.0,107.9,0.0,392.1,0.0,599.9,,0.0,207.1,599.9,807.0
S12000014,Scotland,Falkirk,,22.6,0.0,22.6,,1.7,0.0,32.4,34.1,68.2,,41.3,17.5,63.1,8.5,107.5,260.2,498.0,,24.2,66.5,498.0,588.7
S12000015,Scotland,Fife,,10.7,0.0,10.7,,52.3,3.9,167.1,30.3,253.6,,162.0,33.2,205.5,13.9,584.6,476.0,"1,475.3",,67.0,197.3,"1,475.3","1,739.6"
S12000043,Scotland,Glasgow City,,28.0,0.0,28.0,,0.0,0.0,4.2,75.2,79.5,,6.0,32.2,0.2,129.9,32.6,835.7,"1,036.7",,28.0,79.5,"1,036.7","1,144.2"
S12000017,Scotland,Highland,,0.0,0.0,0.0,,591.9,5.2,859.1,0.7,"1,457.0",,590.4,14.5,885.4,8.3,"1,941.8",141.5,"3,582.0",,597.1,859.9,"3,582.0","5,038.9"
S12000018,Scotland,Inverclyde,,0.0,0.0,0.0,,6.2,1.5,10.7,10.3,28.8,,11.0,3.0,21.9,11.7,51.3,128.4,227.2,,7.7,21.1,227.2,255.9
S12000019,Scotland,Midlothian,,0.0,0.0,0.0,,21.1,1.3,41.4,7.6,71.4,,44.2,7.4,56.5,6.3,129.2,95.4,339.2,,22.4,49.0,339.2,410.6
S12000020,Scotland,Moray,,0.0,0.0,0.0,,58.1,2.5,96.7,2.1,159.4,,179.2,1.1,222.3,3.4,495.5,55.4,957.0,,60.6,98.8,957.0,"1,116.4"
S12000021,Scotland,North Ayrshire,,0.0,0.0,0.0,,36.6,2.0,44.8,13.5,96.9,,82.6,12.6,121.9,6.5,207.8,192.9,624.1,,38.6,58.3,624.1,721.0
S12000044,Scotland,North Lanarkshire,,15.2,0.0,15.2,,10.6,8.2,40.3,38.5,97.6,,50.4,34.4,107.2,34.3,213.1,499.7,939.1,,34.1,78.8,939.1,"1,052.0"
S12000023,Scotland,Orkney Islands,,0.0,0.0,0.0,,0.0,0.0,101.8,0.0,101.8,,129.8,0.0,99.3,0.0,333.2,0.0,562.3,,0.0,101.8,562.3,664.1
S12000024,Scotland,Perth and Kinross,,24.3,0.0,24.3,,89.3,0.0,286.9,10.3,386.5,,216.1,0.0,395.0,1.5,728.6,101.7,"1,442.9",,113.6,297.2,"1,442.9","1,853.7"
S12000038,Scotland,Renfrewshire,,12.7,0.0,12.7,,13.6,0.0,19.4,16.9,49.9,,27.5,11.2,65.9,20.8,104.0,289.1,518.7,,26.3,36.3,518.7,581.2
S12000026,Scotland,Scottish Borders,,0.0,0.0,0.0,,97.1,2.9,281.7,4.3,386.0,,371.6,3.5,473.6,3.7,744.0,65.7,"1,662.1",,100.0,286.0,"1,662.1","2,048.1"
S12000027,Scotland,Shetland Islands,,0.0,0.0,0.0,,0.0,0.0,139.8,0.0,139.8,,96.1,0.0,123.3,0.0,296.2,0.0,515.6,,0.0,139.8,515.6,655.4
S12000028,Scotland,South Ayrshire,,0.0,0.0,0.0,,57.8,0.0,52.6,14.7,125.1,,118.2,7.7,134.5,9.8,269.1,170.1,709.3,,57.8,67.3,709.3,834.4,,,,,
S12000029,Scotland,South Lanarkshire,,41.9,0.0,41.9,,21.9,4.0,143.1,24.5,193.5,,111.5,25.1,248.6,24.6,432.1,482.6,"1,324.5",,67.8,167.6,"1,324.5","1,559.9",,,,,
S12000030,Scotland,Stirling,,14.2,0.0,14.2,,62.8,0.0,121.2,11.7,195.7,,93.1,5.3,101.0,4.9,230.2,100.0,534.5,,76.9,132.9,534.5,744.3,,,,,
S12000039,Scotland,West Dunbartonshire,,0.0,0.0,0.0,,11.2,0.8,10.5,17.2,39.8,,0.0,5.5,11.7,5.0,21.5,173.6,217.3,,12.1,27.7,217.3,257.1,,,,,
S12000040,Scotland,West Lothian,,23.3,0.0,23.3,,0.0,0.0,72.5,17.1,89.6,,55.9,15.3,68.7,3.6,195.8,260.5,599.8,,23.3,89.6,599.8,712.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telephone: 020 7944 3180,,,,,,,,,,,,,,,,,,,,,,,,,Source: Department for Transport,,,,,
Email: road.length@dft.gsi.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes and definitions,,,,,,,,,,,,,,,,,,,,,,,,,Last updated: 28 June 2012,,,,,
Methodology note,,,,,,,,,,,,,,,,,,,,,,,,,Next update: June 2013,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The figures in this table are National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
