Department for Transport statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Road lengths statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Table RDL0202,,,,,,,,,,,,,,,,,,,,,,,,,,
"Total road length (kilometres) by road type and local authority in Great Britain, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kilometres,
,,,,Motorways,,,,'A' roads ,,,,,,Minor roads,,,,,,,,All roads,,,,
"ONS Area 
Code",Region,Local authority,,"Trunk 
motorways","Principal
motorways","All
motorways",,"Trunk 
rural 'A'",Trunk urban 'A',Principal rural 'A',"Principal
urban 'A'","All 'A' 
roads",,Rural 'B' ,Urban 'B',Rural 'C' ,Urban 'C' ,Rural 'U' ,Urban 'U' ,"All minor 
roads",,"Major:
Trunk roads","Major: 
Prinicipal roads","Minor
roads","Total road 
length",
E08000005,North West,Rochdale,,25.8,0.0,25.8,,0.0,0.0,15.5,67.1,82.6,,6.1,17.7,25.1,10.5,52.4,563.9,675.7,,25.8,82.6,675.7,784.1
E08000006,North West,Salford,,28.0,0.0,28.0,,0.0,0.0,3.3,84.6,87.9,,0.7,29.3,25.2,3.4,0.0,621.9,680.5,,28.0,87.9,680.5,796.4
E08000007,North West,Stockport,,12.9,0.0,12.9,,0.0,0.0,10.1,74.0,84.1,,5.1,33.3,15.7,27.7,59.7,753.7,895.2,,12.9,84.1,895.2,992.2
E08000008,North West,Tameside,,15.3,0.0,15.3,,2.1,1.1,3.5,59.6,66.3,,3.0,28.8,2.0,35.4,60.5,556.4,686.1,,18.5,63.1,686.1,767.7
E08000009,North West,Trafford,,9.5,0.0,9.5,,0.0,0.0,6.9,51.5,58.4,,9.5,43.7,11.1,37.4,41.8,592.0,735.5,,9.5,58.4,735.5,803.4
E08000010,North West,Wigan,,18.4,0.0,18.4,,0.0,0.0,30.0,86.6,116.6,,19.8,36.4,36.2,31.5,95.8,801.7,"1,021.4",,18.4,116.6,"1,021.4","1,156.4"
E10000017,North West,Lancashire ,,150.9,11.8,162.7,,38.6,11.7,437.9,212.6,700.8,,308.6,145.8,"1,131.7",159.3,"1,728.0","2,588.7","6,062.1",,201.2,662.3,"6,062.1","6,925.6"
E08000011,North West,Knowsley ,,15.8,5.3,21.1,,0.0,0.4,18.0,29.0,47.4,,9.3,12.1,19.4,27.3,45.5,394.9,508.5,,16.2,52.3,508.5,577.0
E08000012,North West,Liverpool,,0.0,1.0,1.0,,0.0,0.0,5.3,117.9,123.2,,1.4,34.4,10.3,62.2,1.2,"1,196.8","1,306.3",,0.0,124.2,"1,306.3","1,430.5"
E08000014,North West,Sefton,,8.2,0.0,8.2,,0.3,5.4,12.7,68.4,86.8,,9.8,27.9,29.1,36.2,67.3,722.7,893.0,,13.9,81.1,893.0,988.0
E08000013,North West,St. Helens,,14.0,0.0,14.0,,0.0,0.0,39.9,43.2,83.1,,27.9,13.2,18.6,5.4,97.7,472.6,635.4,,14.0,83.1,635.4,732.5
E08000015,North West,Wirral,,20.0,0.0,20.0,,0.0,0.0,21.9,83.8,105.7,,18.5,48.5,10.8,43.2,70.6,892.2,"1,083.8",,20.0,105.7,"1,083.8","1,209.5"
E06000011,Yorkshire and The Humber,East Riding of Yorkshire UA,,34.8,0.0,34.8,,18.8,0.8,323.6,22.4,365.6,,309.4,23.7,852.0,66.0,"1,424.8",363.1,"3,039.0",,54.4,346.0,"3,039.0","3,439.4"
E06000010,Yorkshire and The Humber,"Kingston upon Hull, City of UA",,0.0,0.0,0.0,,0.0,12.9,0.0,32.8,45.7,,0.1,9.5,0.3,77.9,13.4,595.8,697.0,,12.9,32.8,697.0,742.7
E06000012,Yorkshire and The Humber,North East Lincolnshire UA,,0.0,0.0,0.0,,13.2,0.0,37.9,33.4,84.5,,17.8,14.5,47.7,33.2,69.0,371.7,553.9,,13.2,71.3,553.9,638.4
E06000013,Yorkshire and The Humber,North Lincolnshire UA,,39.0,0.0,39.0,,12.9,0.0,134.8,18.8,166.5,,153.0,8.9,301.6,27.0,505.4,213.6,"1,209.5",,51.9,153.6,"1,209.5","1,415.0"
E06000014,Yorkshire and The Humber,York UA,,0.0,0.0,0.0,,23.6,0.0,40.7,32.0,96.3,,25.7,4.8,97.9,34.9,173.1,365.4,701.8,,23.6,72.7,701.8,798.1
E10000023,Yorkshire and The Humber,North Yorkshire ,,52.6,0.0,52.6,,164.7,0.0,817.8,66.2,"1,048.7",,629.8,27.9,"2,619.9",129.4,"4,156.2",621.1,"8,184.3",,217.3,884.0,"8,184.3","9,285.6"
E08000016,Yorkshire and The Humber,Barnsley,,17.3,0.0,17.3,,21.0,0.0,79.6,50.0,150.6,,34.4,39.7,103.4,60.8,274.6,526.8,"1,039.7",,38.3,129.6,"1,039.7","1,207.6"
E08000017,Yorkshire and The Humber,Doncaster,,60.4,0.0,60.4,,4.4,0.0,94.6,57.0,156.0,,38.7,14.4,187.4,64.4,398.3,746.7,"1,449.9",,64.8,151.6,"1,449.9","1,666.3"
E08000018,Yorkshire and The Humber,Rotherham ,,27.1,0.0,27.1,,0.0,0.0,38.2,68.4,106.6,,59.6,35.7,29.8,148.3,257.4,540.1,"1,070.9",,27.1,106.6,"1,070.9","1,204.6"
E08000019,Yorkshire and The Humber,Sheffield,,10.3,0.0,10.3,,4.5,1.2,43.5,102.2,151.4,,16.5,84.7,222.4,29.0,54.3,"1,412.3","1,819.2",,16.0,145.7,"1,819.2","1,980.9"
E08000032,Yorkshire and The Humber,Bradford,,2.7,0.0,2.7,,0.0,0.0,57.2,94.8,152.0,,30.6,47.6,56.0,71.8,360.1,"1,218.7","1,784.8",,2.7,152.0,"1,784.8","1,939.5"
E08000033,Yorkshire and The Humber,Calderdale,,12.3,0.0,12.3,,0.0,0.0,51.6,84.1,135.7,,24.5,10.5,60.6,49.1,404.3,483.9,"1,032.9",,12.3,135.7,"1,032.9","1,180.9"
E08000034,Yorkshire and The Humber,Kirklees ,,23.1,0.0,23.1,,0.0,0.0,80.2,129.4,209.6,,50.6,39.6,63.9,85.4,455.5,985.9,"1,680.9",,23.1,209.6,"1,680.9","1,913.6"
E08000035,Yorkshire and The Humber,Leeds,,64.3,3.5,67.8,,10.2,0.0,104.4,190.1,304.7,,18.0,58.6,89.2,66.9,397.0,"2,003.5","2,633.2",,74.5,298.0,"2,633.2","3,005.7"
E08000036,Yorkshire and The Humber,Wakefield,,36.2,0.0,36.2,,9.8,0.0,83.0,75.1,167.9,,58.1,31.0,93.6,36.9,310.4,806.8,"1,336.8",,46.0,158.1,"1,336.8","1,540.9"
E06000015,East Midlands,Derby UA,,0.0,0.0,0.0,,3.6,13.6,0.9,56.1,74.2,,0.3,5.8,0.0,75.8,37.7,566.1,685.7,,17.2,57.0,685.7,759.9
E06000016,East Midlands,Leicester UA,,0.0,0.0,0.0,,3.4,0.0,0.0,66.6,70.0,,0.7,14.0,2.4,43.4,17.5,670.7,748.7,,3.4,66.6,748.7,818.7
E06000018,East Midlands,Nottingham UA,,0.3,0.0,0.3,,1.0,9.4,0.0,62.0,72.4,,0.9,23.9,0.0,43.1,10.9,645.5,724.3,,10.7,62.0,724.3,797.0
E06000017,East Midlands,Rutland UA,,0.0,0.0,0.0,,18.5,0.0,77.0,0.0,95.5,,30.7,6.3,176.9,0.3,204.6,36.5,455.3,,18.5,77.0,455.3,550.8
E10000007,East Midlands,Derbyshire ,,35.5,0.0,35.5,,90.5,2.8,508.8,108.1,710.2,,377.7,93.0,"1,131.1",196.0,"1,824.7","1,259.2","4,881.7",,128.8,616.9,"4,881.7","5,627.4"
E10000018,East Midlands,Leicestershire ,,82.3,0.0,82.3,,79.3,0.4,292.2,60.2,432.1,,188.9,45.2,"1,122.0",189.1,"1,366.9","1,108.3","4,020.4",,162.0,352.4,"4,020.4","4,534.8"
E10000019,East Midlands,Lincolnshire,,0.0,0.0,0.0,,61.7,0.0,975.2,70.7,"1,107.6",,719.0,70.8,"2,770.9",161.8,"3,276.5",773.7,"7,772.7",,61.7,"1,045.9","7,772.7","8,880.3"
E10000021,East Midlands,Northamptonshire,,54.4,0.0,54.4,,168.4,1.4,365.1,133.4,668.3,,132.6,19.6,"1,004.8",115.2,"1,422.8","1,104.1","3,799.1",,224.2,498.5,"3,799.1","4,521.8"
E10000024,East Midlands,Nottinghamshire ,,22.9,0.0,22.9,,128.1,7.1,399.8,96.8,631.8,,170.2,108.9,665.5,103.7,"1,602.4","1,516.9","4,167.6",,158.1,496.6,"4,167.6","4,822.3"
E06000019,West Midlands,"Herefordshire, County of UA",,7.5,0.0,7.5,,72.6,5.0,349.2,20.4,447.2,,297.9,18.1,"1,044.1",30.9,"1,296.7",198.9,"2,886.6",,85.1,369.6,"2,886.6","3,341.3"
E06000051,West Midlands,Shropshire UA,,12.4,0.0,12.4,,122.1,0.0,405.5,32.2,559.8,,535.3,25.4,"1,720.1",45.2,"2,007.8",292.1,"4,625.9",,134.5,437.7,"4,625.9","5,198.1"
E06000021,West Midlands,Stoke-on-Trent UA,,0.0,0.0,0.0,,0.9,16.0,6.0,81.7,104.6,,1.6,19.2,6.4,26.7,20.9,691.8,766.6,,16.9,87.7,766.6,871.2
E06000020,West Midlands,Telford and Wrekin UA,,12.0,0.0,12.0,,4.4,0.0,51.5,27.5,83.4,,51.5,16.0,115.6,109.9,215.8,425.0,933.8,,16.4,79.0,933.8,"1,029.2"
E10000028,West Midlands,Staffordshire ,,100.7,0.0,100.7,,84.4,13.2,503.1,156.1,756.8,,252.7,79.3,"1,232.3",222.5,"2,046.3","1,612.5","5,445.6",,198.3,659.2,"5,445.6","6,303.1"
E10000031,West Midlands,Warwickshire,,140.2,0.0,140.2,,85.6,3.5,312.9,76.8,478.8,,370.5,58.3,768.1,95.7,"1,328.1",887.9,"3,508.6",,229.3,389.7,"3,508.6","4,127.6"
E08000025,West Midlands,Birmingham,,22.0,3.2,25.2,,0.0,0.0,6.1,189.7,195.8,,0.0,122.9,5.4,137.0,29.4,"2,011.0","2,305.7",,22.0,199.0,"2,305.7","2,526.7"
E08000026,West Midlands,Coventry,,3.7,0.0,3.7,,3.0,0.0,4.6,46.8,54.4,,7.6,52.2,2.9,56.5,39.2,655.1,813.5,,6.7,51.4,813.5,871.6
E08000027,West Midlands,Dudley ,,5.5,0.0,5.5,,0.0,0.0,8.0,85.5,93.5,,3.4,41.8,2.7,34.6,11.4,827.8,921.7,,5.5,93.5,921.7,"1,020.7"
E08000028,West Midlands,Sandwell ,,18.1,0.0,18.1,,0.0,0.3,0.0,83.7,84.0,,0.3,37.9,0.0,55.4,1.8,692.7,788.1,,18.4,83.7,788.1,890.2
E08000029,West Midlands,Solihull,,19.8,0.0,19.8,,3.6,0.0,26.4,26.7,56.7,,36.6,32.8,65.4,34.8,137.3,483.1,790.0,,23.4,53.1,790.0,866.5
E08000030,West Midlands,Walsall,,8.7,0.0,8.7,,2.0,0.9,11.2,67.4,81.5,,6.0,34.0,0.0,10.6,45.9,677.9,774.4,,11.6,78.6,774.4,864.6
E08000031,West Midlands,Wolverhampton,,0.0,0.0,0.0,,0.0,0.0,0.3,61.5,61.8,,0.2,13.2,0.0,35.0,5.7,649.1,703.2,,0.0,61.8,703.2,765.0
E10000034,West Midlands,Worcestershire ,,76.4,0.0,76.4,,19.2,2.4,370.1,96.5,488.2,,307.3,81.4,917.5,146.2,"1,168.0",990.0,"3,610.4",,98.0,466.6,"3,610.4","4,175.0"
E06000055,East of England,Bedford UA ,,0.0,0.0,0.0,,28.7,0.0,55.7,25.9,110.3,,21.2,8.4,185.1,23.9,283.1,257.3,779.0,,28.7,81.6,779.0,889.3
E06000056,East of England,Central Bedfordshire UA ,,26.6,0.0,26.6,,43.1,6.5,110.0,21.6,181.2,,79.4,7.9,286.1,35.0,485.3,356.8,"1,250.5",,76.2,131.6,"1,250.5","1,458.3"
E06000032,East of England,Luton UA,,2.6,0.0,2.6,,0.0,0.0,2.7,28.6,31.3,,2.1,8.7,0.0,10.6,4.9,402.5,428.8,,2.6,31.3,428.8,462.7
E06000031,East of England,Peterborough UA,,0.0,0.0,0.0,,34.1,5.2,44.2,35.4,118.9,,53.3,1.3,114.6,41.7,194.5,400.0,805.4,,39.3,79.6,805.4,924.3
E06000033,East of England,Southend-on-Sea UA,,0.0,0.0,0.0,,0.0,0.0,0.0,33.5,33.5,,0.0,9.5,0.0,33.3,6.3,368.2,417.3,,0.0,33.5,417.3,450.8
E06000034,East of England,Thurrock UA,,6.7,0.0,6.7,,17.8,0.2,34.8,29.3,82.1,,20.7,10.8,49.9,27.1,83.5,291.9,483.9,,24.7,64.1,483.9,572.7
E10000003,East of England,Cambridgeshire ,,47.5,0.0,47.5,,164.1,4.4,341.0,52.2,561.7,,507.7,47.1,971.8,120.9,"1,802.3",657.1,"4,106.9",,216.0,393.2,"4,106.9","4,716.1"
E10000012,East of England,Essex ,,75.3,0.0,75.3,,148.1,0.0,325.4,158.5,632.0,,620.4,149.8,"1,477.3",238.4,"2,589.7","2,418.1","7,493.7",,223.4,483.9,"7,493.7","8,201.0"
E10000015,East of England,Hertfordshire,,106.3,0.0,106.3,,10.6,0.0,290.3,195.9,496.8,,215.1,105.3,598.7,226.3,983.6,"2,186.4","4,315.4",,116.9,486.2,"4,315.4","4,918.5"
E10000020,East of England,Norfolk,,0.0,0.0,0.0,,175.1,7.3,653.7,92.6,928.7,,622.9,23.3,"3,165.6",272.2,"4,139.9",915.5,"9,139.4",,182.4,746.3,"9,139.4","10,068.1"
E10000029,East of England,Suffolk,,0.0,0.0,0.0,,118.4,10.2,470.4,108.3,707.3,,668.0,55.4,"1,710.4",223.6,"2,634.9",973.0,"6,265.3",,128.6,578.7,"6,265.3","6,972.6"
E09000007,London,Camden,,0.0,0.0,0.0,,0.0,0.0,0.0,38.0,38.0,,0.3,19.9,0.0,0.0,0.0,227.2,247.4,,0.0,38.0,247.4,285.4
E09000001,London,City of London,,0.0,0.0,0.0,,0.0,0.0,0.0,12.9,12.9,,0.0,1.1,0.1,7.1,0.0,36.5,44.8,,0.0,12.9,44.8,57.7
E09000012,London,Hackney,,0.0,0.0,0.0,,0.0,0.0,0.0,35.6,35.6,,0.8,12.3,0.0,15.2,1.8,210.6,240.7,,0.0,35.6,240.7,276.3
E09000013,London,Hammersmith and Fulham,,0.0,0.0,0.0,,0.0,0.0,0.0,32.1,32.1,,0.0,4.7,0.0,11.8,0.0,175.0,191.5,,0.0,32.1,191.5,223.6
E09000014,London,Haringey,,0.0,0.0,0.0,,0.0,0.0,0.0,37.1,37.1,,0.2,19.5,0.2,21.2,0.0,277.9,319.0,,0.0,37.1,319.0,356.1
E09000019,London,Islington,,0.0,0.0,0.0,,0.0,0.0,0.0,38.1,38.1,,0.0,7.5,0.3,14.8,0.0,181.9,204.5,,0.0,38.1,204.5,242.6
E09000020,London,Kensington and Chelsea,,0.0,0.0,0.0,,0.0,0.0,0.0,30.4,30.4,,0.2,9.9,0.1,8.9,0.0,157.9,177.0,,0.0,30.4,177.0,207.4
E09000022,London,Lambeth,,0.0,0.0,0.0,,0.0,0.0,0.0,53.3,53.3,,0.0,12.3,1.3,29.6,0.0,278.9,322.1,,0.0,53.3,322.1,375.4
E09000023,London,Lewisham,,0.0,0.0,0.0,,0.0,0.0,0.0,38.7,38.7,,0.0,18.4,0.2,25.9,0.0,363.8,408.3,,0.0,38.7,408.3,447.0
E09000025,London,Newham,,0.0,0.0,0.0,,0.0,0.0,0.0,52.1,52.1,,0.0,13.6,0.0,0.0,0.0,350.2,363.8,,0.0,52.1,363.8,415.9
E09000028,London,Southwark,,0.0,0.0,0.0,,0.0,0.0,0.0,54.0,54.0,,0.0,17.2,0.2,43.0,0.0,281.6,342.0,,0.0,54.0,342.0,396.0
E09000030,London,Tower Hamlets,,0.0,0.0,0.0,,0.0,0.0,0.0,41.3,41.3,,0.3,22.3,0.6,55.5,0.0,179.6,258.3,,0.0,41.3,258.3,299.6
E09000032,London,Wandsworth,,0.0,0.0,0.0,,0.0,0.0,0.0,54.5,54.5,,0.1,15.3,0.0,0.0,0.0,360.5,375.9,,0.0,54.5,375.9,430.4
E09000033,London,Westminster,,0.0,0.0,0.0,,0.0,0.0,0.0,60.0,60.0,,0.5,18.3,0.1,27.6,0.0,235.7,282.2,,0.0,60.0,282.2,342.2
E09000002,London,Barking and Dagenham,,0.0,0.0,0.0,,0.0,0.0,0.4,36.7,37.1,,0.0,2.9,0.1,25.0,1.9,264.8,294.7,,0.0,37.1,294.7,331.8
E09000003,London,Barnet,,12.0,0.0,12.0,,0.0,0.0,12.0,84.4,96.4,,2.1,18.4,0.0,0.0,10.4,625.4,656.3,,12.0,96.4,656.3,764.7
E09000004,London,Bexley,,0.0,0.0,0.0,,0.0,0.0,5.7,62.7,68.4,,1.5,11.1,0.0,30.5,8.7,423.6,475.4,,0.0,68.4,475.4,543.8
E09000005,London,Brent,,0.0,0.0,0.0,,0.0,0.0,0.0,52.8,52.8,,0.5,14.6,0.1,39.2,0.0,379.0,433.4,,0.0,52.8,433.4,486.2
E09000006,London,Bromley,,0.0,0.0,0.0,,0.0,0.0,13.1,76.5,89.6,,4.9,23.5,9.0,55.6,83.7,634.7,811.4,,0.0,89.6,811.4,901.0
E09000008,London,Croydon,,0.0,0.0,0.0,,0.0,0.0,0.4,76.8,77.2,,0.6,27.6,1.0,52.0,15.3,603.3,699.8,,0.0,77.2,699.8,777.0
E09000009,London,Ealing,,0.0,0.0,0.0,,0.0,0.0,0.0,54.2,54.2,,0.9,25.3,0.0,0.0,0.0,508.4,534.6,,0.0,54.2,534.6,588.8
E09000010,London,Enfield,,11.2,0.0,11.2,,0.0,0.0,5.9,74.5,80.4,,0.0,6.6,0.0,45.4,13.1,486.5,551.6,,11.2,80.4,551.6,643.2
E09000011,London,Greenwich,,0.0,0.0,0.0,,0.0,0.0,0.0,65.9,65.9,,0.3,13.3,1.6,44.7,0.0,382.0,441.9,,0.0,65.9,441.9,507.8
E09000015,London,Harrow,,1.0,0.0,1.0,,0.0,0.0,0.6,39.8,40.4,,0.0,1.8,1.8,19.8,5.7,405.5,434.6,,1.0,40.4,434.6,476.0
E09000016,London,Havering,,11.8,0.0,11.8,,0.0,0.0,8.5,41.0,49.5,,11.1,13.2,26.5,44.5,18.1,477.0,590.4,,11.8,49.5,590.4,651.7
E09000017,London,Hillingdon,,10.3,0.0,10.3,,0.0,0.0,8.4,64.0,72.4,,1.4,16.7,20.9,31.8,23.6,563.1,657.5,,10.3,72.4,657.5,740.2
E09000018,London,Hounslow,,9.8,0.0,9.8,,0.0,0.0,0.0,70.1,70.1,,0.2,13.9,0.0,30.5,0.0,379.5,424.1,,9.8,70.1,424.1,504.0
E09000021,London,Kingston upon Thames,,0.0,0.0,0.0,,0.0,0.0,3.8,40.5,44.3,,1.8,6.5,0.0,18.8,1.1,271.6,299.8,,0.0,44.3,299.8,344.1
E09000024,London,Merton,,0.0,0.0,0.0,,0.0,0.0,0.0,39.9,39.9,,0.8,20.3,0.0,19.0,0.1,296.6,336.8,,0.0,39.9,336.8,376.7
E09000026,London,Redbridge,,4.0,0.0,4.0,,0.0,0.0,1.9,55.1,57.0,,0.9,6.7,7.8,15.2,2.1,443.0,475.7,,4.0,57.0,475.7,536.7
E09000027,London,Richmond upon Thames,,0.0,0.0,0.0,,0.0,0.0,0.0,61.9,61.9,,0.1,23.6,0.0,18.7,0.0,310.2,352.6,,0.0,61.9,352.6,414.5
E09000029,London,Sutton,,0.0,0.0,0.0,,0.0,0.0,0.0,29.4,29.4,,2.2,26.2,0.0,16.0,6.5,349.2,400.1,,0.0,29.4,400.1,429.5
E09000031,London,Waltham Forest,,0.0,0.0,0.0,,0.0,0.0,0.8,47.1,47.9,,6.1,14.0,4.0,18.1,0.0,336.7,378.9,,0.0,47.9,378.9,426.8
E06000036,South East,Bracknell Forest UA,,0.9,0.0,0.9,,0.0,0.0,26.4,22.3,48.7,,29.6,13.1,18.4,26.1,50.7,270.4,408.3,,0.9,48.7,408.3,457.9
E06000043,South East,Brighton and Hove UA,,0.0,0.0,0.0,,14.2,0.0,6.2,39.3,59.7,,2.7,20.2,16.2,29.8,10.7,483.7,563.3,,14.2,45.5,563.3,623.0
E06000046,South East,Isle of Wight UA,,0.0,0.0,0.0,,0.0,0.0,99.4,22.0,121.4,,73.3,19.4,154.4,30.4,272.9,208.4,758.8,,0.0,121.4,758.8,880.2
E06000035,South East,Medway UA,,7.9,0.0,7.9,,0.0,0.0,25.5,43.7,69.2,,17.9,14.2,50.6,34.2,133.8,518.7,769.4,,7.9,69.2,769.4,846.5
E06000042,South East,Milton Keynes UA,,16.8,0.0,16.8,,10.3,8.4,45.7,26.9,91.3,,18.8,13.3,77.5,139.7,163.6,699.0,"1,111.9",,35.5,72.6,"1,111.9","1,220.0"
E06000044,South East,Portsmouth UA,,7.1,2.4,9.5,,4.0,0.0,0.0,44.3,48.3,,4.4,9.3,0.0,21.0,12.8,347.5,395.0,,11.1,46.7,395.0,452.8
E06000038,South East,Reading UA,,1.1,0.0,1.1,,0.0,0.0,0.3,35.3,35.6,,1.3,9.0,0.0,59.1,13.7,274.7,357.8,,1.1,35.6,357.8,394.5
E06000039,South East,Slough UA,,9.3,0.0,9.3,,0.0,0.0,4.6,17.1,21.7,,0.9,4.7,0.0,2.5,14.6,260.6,283.3,,9.3,21.7,283.3,314.3
E06000045,South East,Southampton UA,,2.5,0.0,2.5,,0.1,0.0,0.5,54.3,54.9,,0.2,3.2,0.0,54.8,3.8,458.3,520.3,,2.6,54.8,520.3,577.7
E06000037,South East,West Berkshire UA,,44.5,0.0,44.5,,22.8,0.0,82.4,21.2,126.4,,66.8,8.0,385.3,37.1,502.8,245.6,"1,245.6",,67.3,103.6,"1,245.6","1,416.5"
E06000040,South East,Windsor and Maidenhead UA,,20.2,0.0,20.2,,6.8,0.0,40.4,32.2,79.4,,38.4,30.3,77.3,25.8,87.9,333.2,592.9,,27.0,72.6,592.9,692.5
E06000041,South East,Wokingham UA,,12.7,8.2,20.9,,0.0,0.0,50.4,23.9,74.3,,36.2,22.4,60.9,24.6,145.4,357.9,647.4,,12.7,82.5,647.4,742.6
